text,labels
الصمرقع مو اكله زي لما تقولي جبتي اي صداع احنا نقول جبتي لي صمرقع زي الصداع زي كدا 😂 😂 🖕,0
القموا يا جمهور البلاستيك يا يهود يا عنصريين,1
"بعيدا عن الخقه, اللي دابلن كبدي قلة الحياء اللي صارت اخخ ودي افلت عليهن 😤 🔪",1
طز فيكم براحته يلبس البدله مايلبسهاشمالكوش فيه خليكوا حيرانين كده 👊,1
الوعد السنة الجاية 👊 😂,0
لو مكان حازم كان اخذتها منه 😤,0
"وغالبا اللي بيعمل كده بيبقي ماليجناانت و فالشفوى بيفشخ, ونفس حوار ""يا رئيس القسم يا رئيس القسم انت طيب اوي يا رئيس القسم""",1
دوب 😒 🔪 🐝,0
الاسرئليين هما الي خلو البطاطس المحمرة تقرمش قول بقي انك مش مصدق يا معادي للسامية يا عنصري يا ارهابي يا نازي يا ابن الكلب,1
النووم قاعد يتعبني نفسيا 🤦 ♀ ️ 🔪,0
العالم دجو الله يعطينا خير هالزمان والله يامخفت البعض الله يعين من تعب عليهم ويستر 🤮 بايع الكليجا,0
اول مره اشوف .اسد .اخضر. 🐸 😁 الاهلي الاتحاد,0
ه اقول يالعبد جيب لك واحد ارجلك منك حطة رئيس عليك بعد ما عرفت انه فيه دول كثير تحكمها ملوك قلت لا انتي دولتك غير يا متخلف يا حاقد يا حاسد دولتك الاخوانيه صاحبه قطر الارهابيه وسلمتم جزيره سواكن لاردوغان يالعب,1
ردينا 🙂 🔪 (NG 76),0
ه 👋 🤛 👊,0
ويش ذا الحلم الكوميدي الاكشن الدراما السيره ذاتيه 🤢,0
اي من مسوي الهاشتاغ ه ووصله للمسؤولين?? كل هاشتاغ هو مسويه ومسوي عمره البطل! هو قاعد يسوي ماركتنغ لنفسه على ظهرها! وثاني يوم غير رايه ه المثل يقول العنز ماتشوف ذيلها 🐐,1
القبيله كلها تحضر ويعزمون صديقاتهم بعد وياكلون ويرقصون وينعشون وهي ميته بحسرتها ونفسيتها زفت من عريس الغفلة اللي مغصوبة عليه 😷,1
لما اكون مش عاوزه اصحي الساعه 6 🐸,0
ايس كريم بجنيه 😠 👊,0
عافيه 😣,0
ا.ابتسام بلسم 🦄 💕.,0
عه عه 🤢 😷,0
كمية قذف مو طبيعية لا من راعي التويتة ولا من الرجال اللي يعلقون تحت 😳 الله يشفيهم بس عاطين السالفة اكبر من حجمها 😷,1
فوق كدا يامغتضي وركز في الخراره 👊 👊,1
لما حد يعملك فولوا مش معناه انو معجب بيك انتو الى حيحانين 👊 😂,1
ليش التفضيل 😤,0
اغبى انسانة شفتها في حياتي .طريق اسرائيل والقدس مش من سيناء يا حيوانة .حتى لما قامت الثورة وفتحت الحدود وفي عام حكم الاراجوز مرسي ارسل لبيريز بكلمة عزيزي. لا شفنا دواعش قتلوا يهود ولا شفناهم حرروا القدس يا حمير. 😂 بخصوص الجيش المصري فهو يدافع عن ارضه وشعبه يا وسخة 😷,1
قانون دولي 😷,0
نذل ماتستاهل حد يتعب عشانك 😠,1
"🔕 💬 .توتير بااغنيه ماجد المهندس تكفي لاتقسى على, 😥 ارحم بقلبي شوي 😔 اهلكتني من الحذف 😡,,...",0
🖕 في ايران,1
كله الا الشرف. البندقه ياهريدي 😠,0
بس يفك عقوصها ☺ 🔪,0
تصبحون على خير ياهيلق ياجياكر حتى ريوق ماعزمتوني 👊,0
الله يطلع عينكم انت ومصر دي كلها يا حلبي يا حاقد والسيسي ده تاني يقعد ليكم كدا 50 سنة يقتلكم ويعذبكم وان شاء الله الامن المركزي حق السيسي بقبضك ويعذبك لحدي ما يشلوك و يسببو ليك عاهة مستديمة يا حلبي يا معفن انت 💦,1
انا من زمان قلت بسوي بلوك 😡,0
وش هالشواهي الملونه عاد شاي جلكسي حامت كبدي كيف يجي 🤮,0
الرخيصه مكانها الحقيقي الشارع والاستراحات وهذولا اللي بالتاق عينه منهم 😷 بايع الكليجا,1
💔 ما ابتسمت 😑 حسيت بالجفاف العاطفي 😣,0
صباحيه مباركة يا عروسه اخبارك ايه ياللي مبتنزلش من الصداره يا مركز تالت يا وحش افريقيا يا بتاع الخمسه يا حصاله ال.,1
اي والله جد 😡,0
تنوع ثقافات ليش انتي منغلقة بعدين وش فيها الكليجا 👊,0
ماقولت لكسمك كسم مرتضي انتوا اللي عاملينه قيمة ولا انت بيب بيب في دي كمان ولا ايه 😂 الله يباركلوا رؤوف خليف من ساعة ما قال يا ظالم ليك يوم وانتوا بتتناكوا من الكل الحمد لله ولسة يا ولاد القحبه يا بتوع الريمونتاد,1
هش هش اخلي فحولي و اصير لك لحالك 😑 🤣 🖕,0
ناوية تنطردي 😅 👊,0
ه مره مسببه لي ازمه 👎 الله يسمع منك 💘,0
بايع الكليجاالان عرفت ليش الهيئة طردت المز الامراتي اللي جا الجنادريه قبل كم سنه. لانهم عارفين بتطلع نفس هالاشكال 😷 😷,1
حموظه 😷 😷,0
احنه مغضوب. علينه. بس. حر 😤,0
منه العوض وعليه العوض يا ماسر 😣 😞 😅,0
وش ذا الخقه ياتافهه انتي وياها شويه سحى بالله و استحو ع وجيهكم فشلتونا كل شوي تصوير خلاص بس اهجدو الشرهه ع الي معطينكم جولات يابزارين 🤦 ♀ ️ 👊 بايع الكليجا,1
الله يلعنها ويلعن نوعيتها شوي وتبكي وتحضنه لابوك ولابو نوعيتك يالساقطه تبارك الرحمن تفو ع هالصوت المخيس والاسلوب الزق لعنه 😤,1
صلاه الجنازه القادمه انت عاد مو كذا النصيحه 😡 الله يطول باعمارنا على طاعته.,1
هي مش الاخت برضه وسخة 😡 😡 اه وربنا وسخة,1
وش الرخص و المحنه الي صايرهه ذي 😷,1
نموذج بدرالشعانبيمطابق للمواصفات والمقاييس السعودية 🇸 🇦 👎,0
هذي كلها بسب المجنسين والاجانب اللي منشرين مثل الفيروس يخسون ويعقبون اخس عليهم ما فيه لا حسيب ولا رقيب على هذي الاشكال التافه 😤 😤,1
عليش بهم 😤,0
الله يعطيج الف عافيه 😂 سرعي سرعي بعد جان تبين 👊,0
ماراح اقول العصور القديمه و القران و اكون مثاليه او ابوك احترميه او او لكن هل جدتك ياللي سويتي هالشي راضيه جداتنا رغم قل علمهم لكن دينهم و حياهم يمنعهم من هالفعل القبيح gt; صدق الحياء زينة البنت 👎 بايع الكليجا,0
"الاخوات نوعين, واحدة هادئة في نومتها, وهو صنف نادر والنوع الاخر كانها تمارس الكونفو وهي نائمة 🐸",0
الكلام صاير صعب اليوم! 👊,0
"بايع الكليجاعن ابن عباس - رضي الله عنهما - قال قال رسول الله صلى الله عليه وسلم ""ان لكل دين خلقا, وان خلق الاسلام الحياء (سؤال لكل وحدة تعنت او رفعت جوالها عشان تاخذ كم صورة ماخفتي متى يومك يجي ترا والله الدنيا صغيرة خلي التفاهات هذي واعملي لاخرتك 😷 ❌",0
فحل يحصل زوجته تساحق زوجه صديقه يهيج 👇 الفليم كامل هنا 👇 🐕 👇 الفليم كامل هنا 👇 🐚,1
ايش فيك ☹ ️ 😂 👊,0
كنت معجب فيه كناقد ولكن هذي سقطة كبيرة 👎 وانفضح التمييز المناطقي في الرياضة الي موجود من سنين بعنوانه العريض (الرياضة وكرة القدم الرياض جدة القصيم) الى متى ويتم التمييز بين اندية الوطن!,0
😂 💔 😷 💩 🐖 🐷 قطر شريفة اسرائيل تنظيم الحمدين 💔 😂 هتف تف!,1
استفقت اليوم على اكثر خبر مفجع في حياتي. فاذ زونا النونا و رولا البتول 😉 عفوا الخالد عاملين بلوك. ليش يا صبايا يا معنسين 🤣 عفوا يا حلوين. يلي منو قد اللعبة ما يفوت فيها,1
يارب 😭 😡,0
اي والله ليش? 😭 👊,0
اي خل يتحملني عاد مشكلته 😡 😂 😂 👍,0
بنات خفيفات غبيات ضيعوا حياهم وتربية اهاليهم الله المستعان 💔 👎 بايع الكليجا,1
اقطع واخس يا الداعشي يا بو حساب نتن.,1
نمت ثلاث ساعات انا جوعان انبش بالثلاجة حركات اللي ماعنده سالفة ويبي احد يكلمه شكرا على تسليتي في الفترة اللي راحت بس خلاص خلص دورك بدور جدد مع نفسي 🐕,0
هالنوعيه انت تقتنع فيها بس غيرك اوعى من كذا 😷 😷,0
'.لا تعطي الفرصةلمن يهملك ولا يعرف قيمتك. 👊!,0
- مؤلمة تلك الدمعة التي تسقط وانت صامت تسقط من شدة القهر والالم والاحتياج 😪 🔪.,0
اخزاك الله يا حشاش يا نسل ابو لهب وابي بن سلول .اسال الله العظيم ان يجزيك عاقبة تدليسك ونفاقك .نعوذ بالله من عمى البصيرة,1
لي اسبوعين اسمع اغنيه فرنسيهوابكي لما جيت اترجمها طلعت اعلان شابو 😤 😤,0
المذيعة اخدت بالها ان بافيل نيدفيد مش بيبصلها و هي بتكلمه فسالته انت مش بتبصلي علشان لبسي? قالها انا مقدرش اجبرك انك تلبسي الحجاب او تغطي صدرك لكن اقدر اني اغض بصري عنك لان هذا ما امرني به اللهالله على اخلاقك يا ارهابي القلوب يا غطاس المؤمنين 😍 🤣,1
"""من المظاهر المؤسفه ان الاب والام يقعدون يتهاوشون على اسم يسمون به ولدهم وفي النهاية تعال يا حمار وين كنت يا حمار 😂",1
